"video_id","title","channel_title","category_id","tags","views","likes","dislikes","comment_total","thumbnail_link","date"
"xA70bP5uzao","FENTY BEAUTY By Rihanna Review + Wear Test","Amy Macedo",26,"How to|Tutorial|Makeup Tutorials|Makeup|tutorial|amy macedo|FENTY|fenty beauty|rihanna|rihanna makeup|makeup|fenty beauty by rihanna|beauty|makeup tutorial|rihanna makeup line|foundation|review|fenty makeup|fenty beauty review|rihanna fenty beauty|fenty highlighter|rihanna cosmetics|rihanna cosmetics line|fenty beauty cosmetics|rihanna's makeup line|Full face first impressions|Wear Test|Review",70553,2846,96,554,"https://i.ytimg.com/vi/xA70bP5uzao/default.jpg",16.09
"y8fZDZHSl7Q","Trying out the ENTIRE Fenty Beauty Line!","Dulce Candy",26,"Fenty Beauty|fenty|rihanna|makeup|sephora|haul|review of fenty beauty|fenty beauty haul|dulce candy|latina|foundation|full coverage|how to|demo|highlighters|glow sticks|makeup brushes",32248,1430,52,159,"https://i.ytimg.com/vi/y8fZDZHSl7Q/default.jpg",13.1
"nL9bZbv2aXY","Wonder Woman Makeup Tutorial (4 Different Ways)","Madeyewlook",26,"Halloween|makeup tutorial|body painting|halloween makeup tutorial|halloween tutorial|special effects makeup|spfx makeup tutorial|special effects|prosthetic makeup|wonderwoman|wonder woman|wonder woman makeup tutorial|wonder woman halloween|sexy halloween|cute halloween|kids halloween|kids halloween makeup|wonder woman halloween makeup|comic book|comic makeup|comic book makeup|sexy wonder woman makeup",237847,14441,135,199,"https://i.ytimg.com/vi/nL9bZbv2aXY/default.jpg",24.09
"xbBMVa2A68s","Cat vs Dog - Best Support Class","TierZoo",20,"cat|dog|cute|gaming|overwatch|runescape|osrs",320175,19593,608,4904,"https://i.ytimg.com/vi/xbBMVa2A68s/default.jpg",17.1
"O2pyRDQgVjk","What Really Happened the First Time We Split a Heavy Atom in Half","SciShow",27,"SciShow|science|Hank|Green|education|learn|What Really Happened the First Time We Split the Atom|emerson|split an atom|lise meitner|nuclear fission|nobel prize|max planck|otto hahn|radiation|isotope|radioactive decay|barium|radium|krypton|fritz strassmann|neutron|otto frisch|albert einstein|atomic bomb|nuclear reactor|enrico fermi award|meitnerium|physicist",378836,14828,301,855,"https://i.ytimg.com/vi/O2pyRDQgVjk/default.jpg",5.1
"SmfWvo4cMpU","My EXCITING News!!","Courtelizz1",26,"Courtelizz1 hair|Courtelizz1 chemo|chemo|hair grown|hair growing|short hair|bad hair|exciting|laura lee|manny",109892,11615,29,2319,"https://i.ytimg.com/vi/SmfWvo4cMpU/default.jpg",14.1
"Wb-6fhfAn2I","Why We Eat Too Much","The School of Life",27,"the school of life|school|life|education|relationships|mood|alain de botton|sermon|philosophy|lecture|wisdom|London|secular|self|improvement|curriculum|big questions|love|wellness|mindfullness|psychology|Alain|de|botton|food|eating|too much|glutteny|over indulgance|why|obesity|PL-SELF|por qué como demasiado|warum isst ich zu viel|por que eu como demais|pourquoi mange-moi trop|<U+6211><U+4E3A><U+4EC0><U+4E48><U+8981><U+5403><U+592A><U+591A>|<U+092E><U+0948><U+0902> <U+092C><U+0939><U+0941><U+0924> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+0915><U+094D><U+092F><U+094B><U+0902> <U+0916><U+093E><U+0924><U+0940> <U+0939><U+0942><U+0902>|<U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+0916><U+093E>|<U+66B4><U+996E><U+66B4><U+98DF>|trop manger|Überessen|comiendo en exceso",195919,7488,930,977,"https://i.ytimg.com/vi/Wb-6fhfAn2I/default.jpg",19.09
"iptgKv3iApI","Doom and Wolfenstein 2 for Switch Announcement Trailer","GameTrailers",20,"PC|IGN|PS4|Doom|games|Trailer|Shooter|Xbox One|MachineGames|Id Software|ZeniMax Media|Bethesda Softworks|Wolfenstein 2: The New Colossus",27429,430,15,363,"https://i.ytimg.com/vi/iptgKv3iApI/default.jpg",15.09
"Ef93WmlEho0","Why California's Musical Road Sounds Terrible","Tom Scott",27,"tom scott|tomscott|amazing places|musical road|lancaster|lancaster ca|rossini|william tell overture",2061993,55193,1508,2774,"https://i.ytimg.com/vi/Ef93WmlEho0/default.jpg",22.1
"HkoGtBEA1co","A VERY PREGNANT LOOKBOOK!","Amber Scholl",26,"pregnant|lookbook|kylie jenner|amber scholl|outfit ideas|fall|pregnancy|baby|cheap|try on|haul|mom|teen mom|PARENTS|instagram",865559,35250,1844,3925,"https://i.ytimg.com/vi/HkoGtBEA1co/default.jpg",28.09
"Hg6L_7qLIEQ","TOYO TIRES | Ken Block’s Climbkhana: Pikes Peak Featuring the Hoonicorn V2","Toyo Tire USA Corp",2,"cars|climbkhana|gymkhana|drift|drifting|hoonigan|toyo tires|toyotires|pikespeak|pikes peak|racing|car|new|viral|google|instagram|facebook|hoonicornv2|hoonicorn|canyon|touge|how to|howto|diy|slide or dai|formula drift|formula d|ken block|kenblock|youtube|sema|methanol|turbo|boost|ford|mustang|classic car|classic cars|hooning|burn out|kill all tires|slay tires|sideways|how to burn out|burnout|dji|drone|films|video|photography|colorado|R888r|proxes|fifteen 52|tires",5564352,116228,2607,6872,"https://i.ytimg.com/vi/Hg6L_7qLIEQ/default.jpg",30.09
"qPDZZj6By3Y","Killer Whales Attack Minke - Frozen Planet - BBC Earth","BBC Earth",15,"BBC|BBC Worldwide|Nature|Natural History|Animals|Wildlife|Wild|hunting|minke whale|whale|mammals|enormous|ocean|marine|shocking|bbc documentary|bbc earth|killer whale|orca|hunt|sea|whales",163404,3337,111,447,"https://i.ytimg.com/vi/qPDZZj6By3Y/default.jpg",13.09
"XIUGqfTkaWk","New! BURTS BEES GOODNESS GLOWS FOUNDATION {First Impression & Demo!} 15 DAYS OF FOUNDATION","thataylaa",26,"drugstore makeup|drugstore foundation|new burts bees foundation|full coverage|burts bees goodness glows|acne|pale|makeup for pale skin|foundation for pale skin|fair skin|thataylaa|tayla|15 days of foundation|foundation first impression|review|demo|beauty guru|seattle|affordable foundation",192937,10880,192,1376,"https://i.ytimg.com/vi/XIUGqfTkaWk/default.jpg",20.09
"FyN_fIc0-VY","Activist Tamika Mallory kicked off flight over seating dispute","UseFul Video",20,"Tamika Mallory|Activist|off flight|dispute",1445,8,10,39,"https://i.ytimg.com/vi/FyN_fIc0-VY/default.jpg",19.1
"xHvVhhFvLtY","SPIKED by a Sea Urchin?","Brave Wilderness",15,"sting|stung|stinging|adventure|adventurous|animals|breaking trail|coyote|coyote peterson|peterson|trail|wild|worst sting|painful sting|spiked|barbed|stingray sting|creepy creatures|ant sting|do horseshoe crabs sting|alien|bizarre|bizarre creature|huge stinger|will it bite|will it sting|spikey|pinched|pinched by a crab|spiky sea creature|spiked by a sea urchin|sea urchin|hawii|tide pooling|tide pool creatures|fantastic creatures|sea creature|its alive|pac",1398322,35880,619,6246,"https://i.ytimg.com/vi/xHvVhhFvLtY/default.jpg",14.09
"ofzjzf_rhZc","How to Make a Remote Hose Pipe Controller","colinfurze",2,"colin|furze|how to|make|remote|controled|RC|hose pie|sprinkler|system|making of|easy project|this book isn't safe|book project|rainy day|simple|cheap",646689,19412,923,1409,"https://i.ytimg.com/vi/ofzjzf_rhZc/default.jpg",14.1
"h4JP6su_mio","Does the Ultra Boost Get Less Comfortable?","Brad Hall",26,"brad hall|ultra boost|adidas ultra boost|adidas boost|adidas boost comfort|boost comfort|ultra boost comfortable|most comfortable shoe|most comfortable sneaker|ultra boost 3.0|ultra boost triple white|ultra boost 3.0 triple white|ultra boost 3.0 grey|ultra boost grey|how comfortable is this shoe?|hcits?|comfortable shoe|sneakers|mens shoes|mens sneakers|triple white|adidas ultra boost 3.0",47049,1546,41,192,"https://i.ytimg.com/vi/h4JP6su_mio/default.jpg",23.09
"YCYXUi_5kns","Spiny Lizard Catches Me!","Brave Wilderness",15,"adventure|adventurous|animals|breaking|breaking trail|coyote|coyote peterson|peterson|trail|wild|season 2|new season|collared lizard|lizard|reptile|desert lizard|desert reptiles|common collared lizard|sonoran desert|desert|snake|cacti|Desert WIldlife|adventure show|bitten|catching collard lizards|animal bite|lizard bite|bitten by a lizard|fastest lizard|spiny lizard|spiny lizard catches me|spined lizard|spiny lizard bite|spiny|desert spiny lizard|lizards",874803,28128,281,4143,"https://i.ytimg.com/vi/YCYXUi_5kns/default.jpg",16.1
"e7acWkAb1dA","Hack It Like a Chef - The Effortless Midweek Meal","SORTEDfood",26,"pork medallions|pork medallions recipe|pork medallions jamie oliver|pork recipe|pork jamie oliver|how to cook pork medaillions|pork cassoulet|cassoulet recipe|easy cassoulet recipe|midweek pork recipe|midweek meal|sortedfood recipe|sortedfood pork|perfect pork recipe|sorted's pork medallions",93706,3301,43,250,"https://i.ytimg.com/vi/e7acWkAb1dA/default.jpg",29.09
"8V3B85bfVFI","Incredible Invisible Frog!","Brave Wilderness",15,"frog|poison dart frogs|amphibian|poisonous|poison dart frog|frogs|adventure|adventurous|animals|breaking trail|coyote|coyote peterson|peterson|trail|wild|amphibians|deadly frog|worlds most famous frog|famous frog|iconic frog|leaf frog|lemur frog|rare frog|rarest frog|rarest frog in the wold|glass frog|invisable frog|incredible invisable frog|clear frog|glass frogs|glass frog endangered|glass frog pictures|transparent|invisabel|transparent video|clear|wow",1986506,45108,760,6556,"https://i.ytimg.com/vi/8V3B85bfVFI/default.jpg",28.09
"ql0Op1VcELw","What's Actually the Plane of the Future","Wendover Productions",27,"plane|of|the|future|aviation|airplane|aircraft|electric|electric aircraft|electric plane|pilotless plane|airports|airport|wendover|productions|wendover productions|half as interesting|interesting|education|educational|animated|video|boeing|airbus|boeing 797|797|middle market|mom|middle of the market plane|what's actually the plane of the future|edu|797 dreamliner|737 max|airbus a321 neo lr|airbus a321",896164,23663,911,3139,"https://i.ytimg.com/vi/ql0Op1VcELw/default.jpg",15.09
"s7u5igc-lFg","How Pink Was Once A Boy Color","KnowledgeHub",27,"Pink was once a boy color|pink for boys|blue for girls|gender colors opposite|KnowledgeHub gender colors|gender|pink boys|boy color pink|pink was a boy color|KnowledgeHub|history|AlternateHistoryHub|color history",148641,8945,215,1994,"https://i.ytimg.com/vi/s7u5igc-lFg/default.jpg",13.1
"mjSwRwAqQA4","Why It Is What Time It Is  (The History of Time)","It's Okay To Be Smart",27,"science|pbs digital studios|pbs|joe hanson|it's okay to be smart|its okay to be smart|it's ok to be smart|its ok to be smart|public broadcasting service|nature|documentary|itsokaytobesmart|history|brief history of time|history of time|how to tell time|timekeeping|clocks|watch repair|60 minutes|hour|minute|second|sundial|galileo|time|math|arrow of time",238133,11982,173,903,"https://i.ytimg.com/vi/mjSwRwAqQA4/default.jpg",20.1
"ckXN4Tc6-c8","GET UNREADY WITH ME!","AndreasChoice",26,"andreaschoice|andreas choice|how to|diy|how|to|hacks|beauty|fashion|guru|tutorial|unready|get unready with me|un-ready|night routine|nighttime|routine|skincare|bedtime|remove make up|no makeup|removing",213200,12514,252,393,"https://i.ytimg.com/vi/ckXN4Tc6-c8/default.jpg",1.1
"QB5JOnDYeHY","Wanda Sykes Confesses Everything While Eating Spicy Wings | Hot Ones","First We Feast",26,"wanda sykes|First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|kitchen|recipe|cocktail|bartender|craft beer|complex|complex media|Cook (Profession)|hot ones|sean evans|hot questions|hotter wings|spicy wings|hot wing challenge|food challenge|peppers|hot sauce|pepper x|the last dab|interview|comedian|hot food|spicy food|sriracha|no big deal|10 wings|comedy|wanda sykes interview|larry david|curb your enthusiasm",1244404,38833,2236,5903,"https://i.ytimg.com/vi/QB5JOnDYeHY/default.jpg",1.1
"#NAME?","DANGEROUS Jungle Spider!","Brave Wilderness",15,"adventure|adventurous|animals|breaking|breaking trail|coyote|coyote peterson|peterson|snapping turtle|trail|wild|black widow spider|spider|brave|brave wilderness|wildlife|black widow challenge|spider bite|brown recluse|holding a black widow|deadly spider|dangerous spider|scary|golden orb weaver|big creepy spider|spider challenge|giant spider|animal adventure|jungle spider|wandering spider|brazilian wandering spider|banana spider|dangerous jungle spider",1319945,38949,533,6768,"https://i.ytimg.com/vi/--JinobXWPk/default.jpg",20.1
"A-sDCUXML2E","Generationer","VolkswagenDanmark",2,"Generationer|Far og søn|VW Boble|Boble|Torben Zeller|Familiebil|Kortfilm|Generation|Short Film|Volkswagen|Folkevogn|Bubble|Golf GTE|Golf|bil|short movie car",107986,228,26,44,"https://i.ytimg.com/vi/A-sDCUXML2E/default.jpg",6.1
"#NAME?","What Happens If You Drop a Nuclear Bomb Into a Hurricane?","RealLifeLore",27,"real life lore|real life lore maps|real life lore geography|real life maps|world map|world map is wrong|world map with countries|world map real size|map of the world|world geography|geography|geography (field of study)|facts you didn’t know|nuclear bomb|hurricane|nuking a hurricane|what would happen if we nuked a hurricane|what would happen if|nuclear bomb into a hurricane|nuke a hurricane|nuke|storm",2022033,42650,2293,7143,"https://i.ytimg.com/vi/-q47sHA4eAo/default.jpg",5.1
"BY3SLVNBkeo","Learn to Play Cat - Simon's Cat | LOGIC","Simon's Cat",15,"cartoon|simons cat|simon's cat|simonscat|simon tofield|simon the cat|funny cats|cute cats|cat fails|family friendly|animated animals|short animation|animated cats|tofield|simon's katze|simon|cat|black and white|kitty|traditional animation|black and white cat|<U+041A><U+043E><U+0442> <U+0421><U+0430><U+0439><U+043C><U+043E><U+043D><U+0430>|cat lovers|animal (film character)|fail|funny cat|cats|cute|kitten|kittens|pets|simons cats|Cat|Simon|Tofield|cartoons|Toons|Animated|Animation|Kitten|Funny|Humour|fun|videos|cat logic",106186,5080,68,334,"https://i.ytimg.com/vi/BY3SLVNBkeo/default.jpg",26.09
"kjNU-dbG3ek","Joji Sets His Face on Fire While Eating Spicy Wings | Hot Ones","First We Feast",26,"First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|kitchen|recipe|cocktail|bartender|craft beer|complex|complex media|Cook (Profession)|filthy frank|pink guy|the pink guy|joji|meme guy|pink season|pink|pink guy song|pink guy kill|interview|hot ones|sean evans|hot wings|spicy wings|hot wing challenge|hot sauce|pepper x|the last dab|10 questions|10 wings|scoville|hottest sauce|harlem shake|trash sushi|sushi trash",3401998,217133,2776,24509,"https://i.ytimg.com/vi/kjNU-dbG3ek/default.jpg",24.09
"eMgmJEaYs70","A bell that rings two notes at once","Matthias Wandel",26,"physics|bell|vibrations|music|sound|interference|lissajous figures|peldulum",342853,11849,348,1073,"https://i.ytimg.com/vi/eMgmJEaYs70/default.jpg",16.1
"cfSIC8jwbQs","The Centuries-Old Debt That's Still Paying Interest","Tom Scott",27,"tom scott|tomscott|things you might not know|Beinecke|beinecke rare book library|lekdijk bovendams|Stichtse Rijnlanden|carolus guilders|financial instruments|perpetual debt|water bonds|netherlands|debt|bearer bond",523824,18863,167,1121,"https://i.ytimg.com/vi/cfSIC8jwbQs/default.jpg",27.09
"5qlSfNVp3fU","Crazy Lion Plays Fetch Like a Dog!","Cole and Marmalade",15,"cats|cat videos|funny cat videos|Cole and Marmalade|Big Cat Rescue|Crazy Lion|Lion Attack|lion hunting|Africa|Biggest lion|biggest cat that purrs|lion roar|purr|roar|scary|angry lion|circus|rescued|Emoya|Sanctuary|lion fight|lion climbs tree|cat stuck in tree|weird|behavior|crazy|fail|best",376610,8214,240,111,"https://i.ytimg.com/vi/5qlSfNVp3fU/default.jpg",19.1
"7LhdGh1Oy34","Perfect Party: 30","Crate and Barrel",26,"Reese Witherspoon|Crate and Barrel|Christmas|Holidays|Entertaining|Prep|popcorn|cocktails",31715,215,218,0,"https://i.ytimg.com/vi/7LhdGh1Oy34/default.jpg",12.1
"2K57-24FnIM","How We Lie to Ourselves","The School of Life",27,"the school of life|school|relationships|mood|alain de botton|philosophy|lecture|wisdom|talk|self|improvement|big questions|love|wellness|mindfullness|psychology|botton|how we lie|ourselves|others|lieing|over happiness|addiction|denigration|censoriousness|lie|why we lie|lies|lies we tell ourselves|como mentimos|wie wir lügen|comment nous mentons|<U+6211><U+4EEC><U+600E><U+4E48><U+8BF4><U+8C0E>|<U+0939><U+092E> <U+0915><U+0948><U+0938><U+0947> <U+091D><U+0942><U+0920> <U+092C><U+094B><U+0932><U+0924><U+0947> <U+0939><U+0948><U+0902>|como nós mentimos|real|honesty|tedx|self deception|lie to yourself|school of life|<U+091D><U+0942><U+0920> <U+092C><U+094B><U+0932><U+0928><U+093E>",120570,5449,176,612,"https://i.ytimg.com/vi/2K57-24FnIM/default.jpg",17.1
"MiFeES9uOSo","Wonder Woman Hairstyles: Hair Tutorial - KayleyMelissa","Kayley Melissa",26,"Kayley Melissa|KayleyMelissa|LetsMakeitUp1|Kaley Melissa|KaleyMelissa|Kayley|Melissa|Kayley Melisa|KayleyMelisa|Wonder Woman Hairstyles: Hair Tutorial|Wonder Woman|Wonder Woman Movie|Wonder|Woman|WonderWoman|Hair Tutorial|Hair|Tutorial|Wonder Woman Hair Tutorial|Hairstyles|Hair Styles|Halloween|Halloween Hair|Hairstyles tutorial|Halloween Tutorial|Halloween 2017|braids|braided|Gal Gadot|Antiope|hippolyta|diana|girl squad",28912,2492,30,220,"https://i.ytimg.com/vi/MiFeES9uOSo/default.jpg",15.1
"k8T9SMqAqyc","5 Matte Nail Art Designs For FALL! <U+0001F342>","cutepolish",26,"nail art|nail art design|fall|fall nails|fall nail art|autumn|top nail art|best nail videos|top 5|nail art for fall|fall fashion|fall style|fall videos|new york fashion week|nyfw|pumpkin|DIY|fall DIY|do it yourself|nail tutorial|easy nail art|nail compilation|cutepolish|cute polish",94132,6538,64,313,"https://i.ytimg.com/vi/k8T9SMqAqyc/default.jpg",27.09
"evvVtqmvE5w","WILL IT BITE?! - BIG CREEPY SPIDER!","Brave Wilderness",15,"adventure|adventurous|animals|breaking|breaking trail|coyote|coyote peterson|peterson|snapping turtle|trail|wild|black widow|black widow spider|spider|poisonous|brave|brave wilderness|wildlife|bitten|bite|will it bite|black widow challenge|bitten by a spider|spider bite|brown recluse|free handle|holding a black widow|the black widow|deadly|deadly spider|dangerous|dangerous spider|scary|fang|golden orb weaver|big creepy spider|spider challenge|giant spider",3611801,71737,1595,14898,"https://i.ytimg.com/vi/evvVtqmvE5w/default.jpg",27.09
"e7acWkAb1dA","Hack It Like a Chef - The Effortless Midweek Meal","SORTEDfood",26,"pork medallions|pork medallions recipe|pork medallions jamie oliver|pork recipe|pork jamie oliver|how to cook pork medaillions|pork cassoulet|cassoulet recipe|easy cassoulet recipe|midweek pork recipe|midweek meal|sortedfood recipe|sortedfood pork|perfect pork recipe|sorted's pork medallions",101026,3455,46,251,"https://i.ytimg.com/vi/e7acWkAb1dA/default.jpg",30.09
"5fsEPf_Uuao","COUPLE'S FIRST MERCH!!!!","LaurDIY",26,"DIY|do it yourself|how to|laurDIY|lauren riihimaki|laurdiy vlog|laurdiy 2|laurdiy vlog channel|vlog channel|vlog|laurdiy boyfriend|boyfriend|alex wassabi|alex wassabi girlfriend|alex wassabi laurdiy|wassabi productions|wassabi productions laurdiy|laurdiy dog|laurdiy dog breed|laurdiy moose|mini bull terrier|mini bull terrier puppy|bull terrier puppy|moose|moose the mini bully|laurdiy merch|alex wassabi merch|wassabi productions merch|merch",762446,37871,340,3578,"https://i.ytimg.com/vi/5fsEPf_Uuao/default.jpg",16.09
"rl4ofGm2aNI","10 MINUTE GLAM AF MAKEUP CHALLENGE Ft. NIKKIE TUTORIALS","Jaclyn Hill",26,"jaclynhill1|jaclyn hill|makeup tutorial|smokey eye tutorial|contour face|morning routine|how-to|everyday makeup|cat eye makeup|cat makeup|drugstore makeup",1247895,74786,2603,7343,"https://i.ytimg.com/vi/rl4ofGm2aNI/default.jpg",10.1
"FUBXKn1oP0g","DIY Giant Spider AKA Aragog AKA HARRY POTTER HALLOWEEN BIT*HES!","ThreadBanger",26,"DIY|threadbanger|Corinne Leigh|Rob Czar|how to|man vs pin|pinterest|pinterest fails|harry potter|halloween|spider|giant|scary|spoopy|aragon|DIY aragog|fucking giant spider yall",922069,65230,566,6331,"https://i.ytimg.com/vi/FUBXKn1oP0g/default.jpg",13.1
"7TN09IP5JuI","Terry Crews Hallucinates While Eating Spicy Wings | Hot Ones","First We Feast",26,"First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|kitchen|recipe|cocktail|bartender|craft beer|complex|complex media|Cook (Profession)|terry crews|hot ones|sean evans|everybody hates chris|hot sauce|nfl|spicy wings|hot wing challenge|food challenge|interview|actor|10 questions|10 wings|the last dab|peppers|hallucinates|hot wing show|brooklyn 9 9",5066207,196868,2083,22920,"https://i.ytimg.com/vi/7TN09IP5JuI/default.jpg",10.1
"tlTKTTt47WE","Is Reality Real? The Simulation Argument","Kurzgesagt – In a Nutshell",27,"simulation|reality|world|life|humans|elon musk|simulation argument|nick bostrom|vsauce3|jake roper|funny",3033756,127612,6060,21175,"https://i.ytimg.com/vi/tlTKTTt47WE/default.jpg",24.09
"#NAME?","How to Make Pusheen Brownie Pops! <U+0001F495>","kawaiisweetworld",26,"recipe|recipes|how to make|how to bake|cooking|food|sweets|dessert|cute|easy|quick|kawaii|kawaii baking|kawaiisweetworld|kawaii food|cute food|cute baking|cute dessert|kawaii dessert|easy baking|simple baking|kawaii recipes|cute recipes|baking recipes|Pusheen|Pusheen dessert|Pusheen recipe|Pusheen cat|Pusheen DIY|brownie pops|brownie recipe|best chocolate brownies|best brownie recipe|best ever brownies",56094,4430,27,449,"https://i.ytimg.com/vi/-LoSw4o2zDQ/default.jpg",13.1
"k8T9SMqAqyc","5 Matte Nail Art Designs For FALL! <U+0001F342>","cutepolish",26,"nail art|nail art design|fall|fall nails|fall nail art|autumn|top nail art|best nail videos|top 5|nail art for fall|fall fashion|fall style|fall videos|new york fashion week|nyfw|pumpkin|DIY|fall DIY|do it yourself|nail tutorial|easy nail art|nail compilation|cutepolish|cute polish",82858,6161,59,392,"https://i.ytimg.com/vi/k8T9SMqAqyc/default.jpg",25.09
"Z28FY82ERmA","7 Easy Halloween DIYs","BuzzFeed Nifty",26,"halloween|spooky|scary|all hallows eve|ghosts|eyes|blood|candles|floating|harry potter|orange|trick or treat|candy|skull|hands|severed hands|punch|potion|bones|diy|Nifty|BuzzFeed|BuzzFeed Nifty",68329,1929,75,137,"https://i.ytimg.com/vi/Z28FY82ERmA/default.jpg",18.1
"kEUfrSxTQ1s","CHILD GETS HIT WITH TODD FRAZIER FOUL BALL LINE DRIVE AT YANKEE STADIUM - Yankees v Twins","Chris Goossens",19,"[none]",171837,70,19,111,"https://i.ytimg.com/vi/kEUfrSxTQ1s/default.jpg",26.09
"5otKiSs3AeY","5 Days Of DIY Halloween Costumes | Try Living With Lucie | Refinery29","Refinery29",26,"refinery29|refinery 29|r29|r29 video|refinery29 video|female|empowerment|5 days of|5 day challenge|diy|halloween costumes|diy halloween costumes|diy costumes|try living with lucie|lucie fink|diy halloween|halloween outfit|how to|tutorial|halloween looks|dress up|last minute halloween costumes|costume ideas|pinterest|halloween 2017|nyc|cheap|how to make|fashion|refinery29 lucie|for kids|halloween costume ideas|halloween ideas for kids|lucie fink r29",58531,1577,69,176,"https://i.ytimg.com/vi/5otKiSs3AeY/default.jpg",22.1
"#NAME?","Why Public Transportation Sucks in the US","Wendover Productions",27,"public|transportation|infrastructure|issues|public transportation|streetcar|tram|horsecar|trains|train|metro|subway|underground|urban design|urban planning|urban geography|cities|europe vs usa|city|buses|explained|wendover|productions|animated|educational|informative|learn|why public transportation sucks inn the us|united states|USA|America",685504,25437,1151,4983,"https://i.ytimg.com/vi/-cjfTG8DbwA/default.jpg",30.09
"KGQTkWJ5mU4","Why Only 1 Gram Of This Material Is Worth $25 Billion Dollars","RealLifeLore",27,"real life lore|real life lore maps|real life lore geography|real life maps|world map|world map is wrong|world map with countries|world map real size|map of the world|world geography|geography|geography (field of study)|facts you didn’t know|antimatter|most valuable material|most valuable thing|most expensive|most expensive thing|most valuable|25 billion dollars|billion|make antimatter|create antimatter|antihydrogen|cern|hadron collider|antimatter bomb",1952378,45808,2811,6596,"https://i.ytimg.com/vi/KGQTkWJ5mU4/default.jpg",17.1
"w8fAellnPns","Juicy Chicken Breast - You Suck at Cooking (episode 65)","You Suck At Cooking",26,"how to|cooking|recipe|kitchen|chicken|chicken breast|juicy chicken breast|baked chicken breast|hummus|cumin|comedy|funny|juicy",679543,29584,872,2118,"https://i.ytimg.com/vi/w8fAellnPns/default.jpg",16.09
"ZFF392vAMN8","21 *ZERO EFFORT* DIY Halloween Costumes! Cute/Funny/Hot | Mylifeaseva","MyLifeAsEva",26,"HALLOWEEN|2017|halloween costumes|diy halloween costumes|diy halloween|cute halloween costumes|laurdiy|niki and gabi|alisha marie|mylifeaseva|eva gutowski|funny halloween costumes|2017 halloween costumes|trending|hot halloween costume|easy halloween costume|diy costume|easy diy costume|halloween 2017|diy slime|wengie|quick diy|room diy|weylie|funny video|diy school|diy fall",1534489,88427,2746,10758,"https://i.ytimg.com/vi/ZFF392vAMN8/default.jpg",10.1
"GIqhMKlSCgY","Abandoned Puppy Beats All the Odds to Survive | The Dodo","The Dodo",15,"animal video|animals|the dodo|Rescue|Animal Rescue|swimmer puppy syndrome|swimmer puppy|sick puppy|rescue dog|rescue puppy|amazing dog|resilient dog|Dog rescue|dogs|dogs 101|dogs purpose|dog saved|dogs are awesome|puppy rescue|pup rescue|hope for paws|pet rescue|pets|faith in humanity",137452,4886,49,423,"https://i.ytimg.com/vi/GIqhMKlSCgY/default.jpg",5.1
"g85RGiOgUtI","I Spent $1,000 on MILK Makeup, And....","Jackie Aina",26,"milk makeup|milk makeup reviews|milk makeup tutorials|milk makeup dark skin reviews|milk makeup blur stick|mik makeup foundation",715712,37435,1149,3393,"https://i.ytimg.com/vi/g85RGiOgUtI/default.jpg",4.1
"z2v_rL5C8C8","VINTAGE SHOPPING FOR THE FIRST TIME! (a mess lol)","Amber Scholl",26,"VINTAGE|shopping|cheap|fashion|throwback|amber scholl|vlog|la|expensive|lookbook|haul|try on|thrift|2017|challenge|halloween",451434,20250,722,2609,"https://i.ytimg.com/vi/z2v_rL5C8C8/default.jpg",19.1
"tlTKTTt47WE","Is Reality Real? The Simulation Argument","Kurzgesagt – In a Nutshell",27,"simulation|reality|world|life|humans|elon musk|simulation argument|nick bostrom|vsauce3|jake roper|funny",2763151,120965,5718,20066,"https://i.ytimg.com/vi/tlTKTTt47WE/default.jpg",23.09
"xEKSJLaiZa0","I waited 6 months to try this...","Brothers Green Eats",26,"homemade miso|koji|how to make miso|soybean miso|fermented foods|worth it?|waited 6 months|six month wait|tomato miso soup|gourmet miso soup|make miso soup better|how to make miso soup|beginners miso",57243,1568,61,166,"https://i.ytimg.com/vi/xEKSJLaiZa0/default.jpg",28.09
"uV002CSNDac","Dillon Francis Hurts His Body with Spicy Wings | Hot Ones","First We Feast",26,"First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|kitchen|recipe|cocktail|bartender|craft beer|complex|complex media|Cook (Profession)|Dillon Francis|EDM|spicy food|chicken wings|hot wings|hot ones|sean evans|What Would Diplo Do|Viceland|mega death sauce|the last dab|hot sauce|Spicy Wings",773318,25113,460,2856,"https://i.ytimg.com/vi/uV002CSNDac/default.jpg",19.09
"FZrrfGfI3uM","$1,700 Apartment Vs. $40,000 Apartment","BuzzFeedBlue",19,"buzzfeed|buzzfeedblue|travel|worth it|buzzfeed worth it|BuzzFeed Steven|BuzzFeed Andrew|Steven Lim|Ben Coleman|Cheap Vs Expensive|Apartments|$ vs $$$|Cheap|Luxury|expensive|high low|luxury apartment|season 2|Worth It Lifestyle|lifestyle",2012877,46829,1475,5161,"https://i.ytimg.com/vi/FZrrfGfI3uM/default.jpg",19.09
